1.0078
0.99782
1.0005
1.0068
1.0086
1.0108
1.0089
0.99843
1.0015
1.0168
1.0081
1.0041
1.0107
1.0169
0.99286
0.99872
1.0105
0.98627
1.002
1.0008
1.0086
1.0126
0.99726
1.0141
1.0049
1.0125
1.0144
1.0061
1.008
1.0004
1.0157
1.0036
1.0166
0.99198
0.98558
1.0331
1.0119
1.0031
1.0214
1.005
1.0239
1.0281
1.0079
0.98578
1.0138
1.0034
1.0029
1.0142
1.0028
1.0101
0.99733
1.0011
1.0164
1.0055
1.0033
1.0051
1.0051
1.0139
0.99553
1.0177
1.0151
1.0172
1.0053
1.0223
1.0067
0.99353
1.0083
1.0119
0.9975
1.0185
1.0158
0.9838
1.0116
1.012
1.0045
0.99264
1.0095
1.0093
1.0086
0.98852
1
1.001
0.99688
1.0137
1.0154
1.0059
0.99309
0.99949
0.98233
1.0169
1.0082
1.0054
0.99751
1.0079
1.0081
1.0186
1.0148
1.0148
1.0146
1.015
